,dupla,x1,y1,x2,y2,interaction,Jogo,temporada
10,Frenkie de Jong_Lionel Andrés Messi Cuccittini,65.86129032258064,21.687096774193545,84.20363636363636,25.363636363636363,20,Barcelona x Levante UD,2019/2020
11,Antoine Griezmann_Lionel Andrés Messi Cuccittini,87.7290322580645,23.01290322580645,84.20363636363636,25.363636363636363,8,Barcelona x Levante UD,2019/2020
12,Jordi Alba Ramos_Lionel Andrés Messi Cuccittini,66.5,57.876666666666665,84.20363636363636,25.363636363636363,10,Barcelona x Levante UD,2019/2020
13,Anssumane Fati_Ivan Rakitić,89.04523809523809,58.75238095238095,66.7463768115942,46.6695652173913,18,Barcelona x Levante UD,2019/2020
14,Gerard Piqué Bernabéu_Ivan Rakitić,40.10897435897436,20.40897435897436,66.7463768115942,46.6695652173913,6,Barcelona x Levante UD,2019/2020
15,Clément Lenglet_Ivan Rakitić,44.46521739130435,51.10579710144928,66.7463768115942,46.6695652173913,18,Barcelona x Levante UD,2019/2020
16,Frenkie de Jong_Ivan Rakitić,65.86129032258064,21.687096774193545,66.7463768115942,46.6695652173913,12,Barcelona x Levante UD,2019/2020
17,Antoine Griezmann_Ivan Rakitić,87.7290322580645,23.01290322580645,66.7463768115942,46.6695652173913,7,Barcelona x Levante UD,2019/2020
18,Anssumane Fati_Sergio Busquets i Burgos,89.04523809523809,58.75238095238095,55.11041666666667,34.197916666666664,7,Barcelona x Levante UD,2019/2020
19,Gerard Piqué Bernabéu_Sergio Busquets i Burgos,40.10897435897436,20.40897435897436,55.11041666666667,34.197916666666664,38,Barcelona x Levante UD,2019/2020
20,Clément Lenglet_Sergio Busquets i Burgos,44.46521739130435,51.10579710144928,55.11041666666667,34.197916666666664,24,Barcelona x Levante UD,2019/2020
21,Ivan Rakitić_Sergio Busquets i Burgos,66.7463768115942,46.6695652173913,55.11041666666667,34.197916666666664,18,Barcelona x Levante UD,2019/2020
22,Frenkie de Jong_Sergio Busquets i Burgos,65.86129032258064,21.687096774193545,55.11041666666667,34.197916666666664,26,Barcelona x Levante UD,2019/2020
23,Lionel Andrés Messi Cuccittini_Sergio Busquets i Burgos,84.20363636363636,25.363636363636363,55.11041666666667,34.197916666666664,21,Barcelona x Levante UD,2019/2020
24,Nélson Cabral Semedo_Sergio Busquets i Burgos,62.95909090909091,7.481818181818182,55.11041666666667,34.197916666666664,20,Barcelona x Levante UD,2019/2020
25,Antoine Griezmann_Sergio Busquets i Burgos,87.7290322580645,23.01290322580645,55.11041666666667,34.197916666666664,4,Barcelona x Levante UD,2019/2020
26,Jordi Alba Ramos_Sergio Busquets i Burgos,66.5,57.876666666666665,55.11041666666667,34.197916666666664,17,Barcelona x Levante UD,2019/2020
27,Marc-André ter Stegen_Sergio Busquets i Burgos,12.291111111111112,35.468888888888884,55.11041666666667,34.197916666666664,13,Barcelona x Levante UD,2019/2020
28,Anssumane Fati_Clément Lenglet,89.04523809523809,58.75238095238095,44.46521739130435,51.10579710144928,5,Barcelona x Levante UD,2019/2020
29,Antoine Griezmann_Clément Lenglet,87.7290322580645,23.01290322580645,44.46521739130435,51.10579710144928,6,Barcelona x Levante UD,2019/2020
30,Anssumane Fati_Frenkie de Jong,89.04523809523809,58.75238095238095,65.86129032258064,21.687096774193545,4,Barcelona x Levante UD,2019/2020
31,Clément Lenglet_Frenkie de Jong,44.46521739130435,51.10579710144928,65.86129032258064,21.687096774193545,3,Barcelona x Levante UD,2019/2020
32,Antoine Griezmann_Frenkie de Jong,87.7290322580645,23.01290322580645,65.86129032258064,21.687096774193545,8,Barcelona x Levante UD,2019/2020
33,Anssumane Fati_Antoine Griezmann,89.04523809523809,58.75238095238095,87.7290322580645,23.01290322580645,4,Barcelona x Levante UD,2019/2020
34,Anssumane Fati_Nélson Cabral Semedo,89.04523809523809,58.75238095238095,62.95909090909091,7.481818181818182,2,Barcelona x Levante UD,2019/2020
35,Gerard Piqué Bernabéu_Nélson Cabral Semedo,40.10897435897436,20.40897435897436,62.95909090909091,7.481818181818182,28,Barcelona x Levante UD,2019/2020
36,Ivan Rakitić_Nélson Cabral Semedo,66.7463768115942,46.6695652173913,62.95909090909091,7.481818181818182,5,Barcelona x Levante UD,2019/2020
37,Frenkie de Jong_Nélson Cabral Semedo,65.86129032258064,21.687096774193545,62.95909090909091,7.481818181818182,19,Barcelona x Levante UD,2019/2020
38,Lionel Andrés Messi Cuccittini_Nélson Cabral Semedo,84.20363636363636,25.363636363636363,62.95909090909091,7.481818181818182,26,Barcelona x Levante UD,2019/2020
39,Antoine Griezmann_Nélson Cabral Semedo,87.7290322580645,23.01290322580645,62.95909090909091,7.481818181818182,19,Barcelona x Levante UD,2019/2020
40,Jordi Alba Ramos_Nélson Cabral Semedo,66.5,57.876666666666665,62.95909090909091,7.481818181818182,5,Barcelona x Levante UD,2019/2020
41,Marc-André ter Stegen_Nélson Cabral Semedo,12.291111111111112,35.468888888888884,62.95909090909091,7.481818181818182,6,Barcelona x Levante UD,2019/2020
42,Gerard Piqué Bernabéu_Marc-André ter Stegen,40.10897435897436,20.40897435897436,12.291111111111112,35.468888888888884,22,Barcelona x Levante UD,2019/2020
43,Clément Lenglet_Marc-André ter Stegen,44.46521739130435,51.10579710144928,12.291111111111112,35.468888888888884,20,Barcelona x Levante UD,2019/2020
44,Ivan Rakitić_Marc-André ter Stegen,66.7463768115942,46.6695652173913,12.291111111111112,35.468888888888884,10,Barcelona x Levante UD,2019/2020
45,Frenkie de Jong_Marc-André ter Stegen,65.86129032258064,21.687096774193545,12.291111111111112,35.468888888888884,7,Barcelona x Levante UD,2019/2020
46,Antoine Griezmann_Marc-André ter Stegen,87.7290322580645,23.01290322580645,12.291111111111112,35.468888888888884,1,Barcelona x Levante UD,2019/2020
47,Jordi Alba Ramos_Marc-André ter Stegen,66.5,57.876666666666665,12.291111111111112,35.468888888888884,3,Barcelona x Levante UD,2019/2020
48,Clément Lenglet_Gerard Piqué Bernabéu,44.46521739130435,51.10579710144928,40.10897435897436,20.40897435897436,15,Barcelona x Levante UD,2019/2020
49,Frenkie de Jong_Gerard Piqué Bernabéu,65.86129032258064,21.687096774193545,40.10897435897436,20.40897435897436,13,Barcelona x Levante UD,2019/2020
50,Antoine Griezmann_Gerard Piqué Bernabéu,87.7290322580645,23.01290322580645,40.10897435897436,20.40897435897436,6,Barcelona x Levante UD,2019/2020
0,Gerard Piqué Bernabéu_Sergi Roberto Carnicer,50.40232558139535,30.51046511627907,63.55779816513762,9.178899082568808,51,Valencia x Barcelona,2019/2020
1,Jordi Alba Ramos_Sergi Roberto Carnicer,69.04230769230769,64.40897435897435,63.55779816513762,9.178899082568808,1,Valencia x Barcelona,2019/2020
2,Lionel Andrés Messi Cuccittini_Sergi Roberto Carnicer,77.8566037735849,22.88490566037736,63.55779816513762,9.178899082568808,17,Valencia x Barcelona,2019/2020
3,Frenkie de Jong_Sergi Roberto Carnicer,69.83375,12.775,63.55779816513762,9.178899082568808,35,Valencia x Barcelona,2019/2020
4,Anssumane Fati_Sergi Roberto Carnicer,88.80681818181819,9.254545454545454,63.55779816513762,9.178899082568808,29,Valencia x Barcelona,2019/2020
5,Arthur Henrique Ramos de Oliveira Melo_Sergi Roberto Carnicer,70.60178571428571,40.74285714285714,63.55779816513762,9.178899082568808,4,Valencia x Barcelona,2019/2020
6,Samuel Yves Umtiti_Sergi Roberto Carnicer,56.391666666666666,57.23571428571429,63.55779816513762,9.178899082568808,4,Valencia x Barcelona,2019/2020
7,Antoine Griezmann_Sergi Roberto Carnicer,86.30333333333333,32.48,63.55779816513762,9.178899082568808,11,Valencia x Barcelona,2019/2020
8,Marc-André ter Stegen_Sergi Roberto Carnicer,10.647619047619047,35.12857142857143,63.55779816513762,9.178899082568808,11,Valencia x Barcelona,2019/2020
9,Gerard Piqué Bernabéu_Samuel Yves Umtiti,50.40232558139535,30.51046511627907,56.391666666666666,57.23571428571429,49,Valencia x Barcelona,2019/2020
10,Jordi Alba Ramos_Samuel Yves Umtiti,69.04230769230769,64.40897435897435,56.391666666666666,57.23571428571429,51,Valencia x Barcelona,2019/2020
11,Lionel Andrés Messi Cuccittini_Samuel Yves Umtiti,77.8566037735849,22.88490566037736,56.391666666666666,57.23571428571429,5,Valencia x Barcelona,2019/2020
12,Frenkie de Jong_Samuel Yves Umtiti,69.83375,12.775,56.391666666666666,57.23571428571429,1,Valencia x Barcelona,2019/2020
13,Arthur Henrique Ramos de Oliveira Melo_Samuel Yves Umtiti,70.60178571428571,40.74285714285714,56.391666666666666,57.23571428571429,11,Valencia x Barcelona,2019/2020
14,Antoine Griezmann_Samuel Yves Umtiti,86.30333333333333,32.48,56.391666666666666,57.23571428571429,9,Valencia x Barcelona,2019/2020
15,Marc-André ter Stegen_Samuel Yves Umtiti,10.647619047619047,35.12857142857143,56.391666666666666,57.23571428571429,7,Valencia x Barcelona,2019/2020
16,Gerard Piqué Bernabéu_Sergio Busquets i Burgos,50.40232558139535,30.51046511627907,68.73675213675213,33.58376068376069,21,Valencia x Barcelona,2019/2020
17,Jordi Alba Ramos_Sergio Busquets i Burgos,69.04230769230769,64.40897435897435,68.73675213675213,33.58376068376069,32,Valencia x Barcelona,2019/2020
18,Sergi Roberto Carnicer_Sergio Busquets i Burgos,63.55779816513762,9.178899082568808,68.73675213675213,33.58376068376069,46,Valencia x Barcelona,2019/2020
19,Lionel Andrés Messi Cuccittini_Sergio Busquets i Burgos,77.8566037735849,22.88490566037736,68.73675213675213,33.58376068376069,36,Valencia x Barcelona,2019/2020
20,Frenkie de Jong_Sergio Busquets i Burgos,69.83375,12.775,68.73675213675213,33.58376068376069,28,Valencia x Barcelona,2019/2020
21,Anssumane Fati_Sergio Busquets i Burgos,88.80681818181819,9.254545454545454,68.73675213675213,33.58376068376069,13,Valencia x Barcelona,2019/2020
22,Arthur Henrique Ramos de Oliveira Melo_Sergio Busquets i Burgos,70.60178571428571,40.74285714285714,68.73675213675213,33.58376068376069,19,Valencia x Barcelona,2019/2020
23,Samuel Yves Umtiti_Sergio Busquets i Burgos,56.391666666666666,57.23571428571429,68.73675213675213,33.58376068376069,19,Valencia x Barcelona,2019/2020
24,Antoine Griezmann_Sergio Busquets i Burgos,86.30333333333333,32.48,68.73675213675213,33.58376068376069,8,Valencia x Barcelona,2019/2020
25,Marc-André ter Stegen_Sergio Busquets i Burgos,10.647619047619047,35.12857142857143,68.73675213675213,33.58376068376069,1,Valencia x Barcelona,2019/2020
26,Gerard Piqué Bernabéu_Jordi Alba Ramos,50.40232558139535,30.51046511627907,69.04230769230769,64.40897435897435,9,Valencia x Barcelona,2019/2020
27,Frenkie de Jong_Jordi Alba Ramos,69.83375,12.775,69.04230769230769,64.40897435897435,1,Valencia x Barcelona,2019/2020
28,Anssumane Fati_Jordi Alba Ramos,88.80681818181819,9.254545454545454,69.04230769230769,64.40897435897435,8,Valencia x Barcelona,2019/2020
29,Arthur Henrique Ramos de Oliveira Melo_Jordi Alba Ramos,70.60178571428571,40.74285714285714,69.04230769230769,64.40897435897435,29,Valencia x Barcelona,2019/2020
30,Antoine Griezmann_Jordi Alba Ramos,86.30333333333333,32.48,69.04230769230769,64.40897435897435,10,Valencia x Barcelona,2019/2020
31,Gerard Piqué Bernabéu_Marc-André ter Stegen,50.40232558139535,30.51046511627907,10.647619047619047,35.12857142857143,6,Valencia x Barcelona,2019/2020
32,Jordi Alba Ramos_Marc-André ter Stegen,69.04230769230769,64.40897435897435,10.647619047619047,35.12857142857143,5,Valencia x Barcelona,2019/2020
33,Lionel Andrés Messi Cuccittini_Marc-André ter Stegen,77.8566037735849,22.88490566037736,10.647619047619047,35.12857142857143,1,Valencia x Barcelona,2019/2020
34,Frenkie de Jong_Marc-André ter Stegen,69.83375,12.775,10.647619047619047,35.12857142857143,2,Valencia x Barcelona,2019/2020
35,Gerard Piqué Bernabéu_Lionel Andrés Messi Cuccittini,50.40232558139535,30.51046511627907,77.8566037735849,22.88490566037736,3,Valencia x Barcelona,2019/2020
36,Jordi Alba Ramos_Lionel Andrés Messi Cuccittini,69.04230769230769,64.40897435897435,77.8566037735849,22.88490566037736,11,Valencia x Barcelona,2019/2020
37,Frenkie de Jong_Lionel Andrés Messi Cuccittini,69.83375,12.775,77.8566037735849,22.88490566037736,23,Valencia x Barcelona,2019/2020
38,Anssumane Fati_Lionel Andrés Messi Cuccittini,88.80681818181819,9.254545454545454,77.8566037735849,22.88490566037736,8,Valencia x Barcelona,2019/2020
39,Arthur Henrique Ramos de Oliveira Melo_Lionel Andrés Messi Cuccittini,70.60178571428571,40.74285714285714,77.8566037735849,22.88490566037736,18,Valencia x Barcelona,2019/2020
40,Antoine Griezmann_Lionel Andrés Messi Cuccittini,86.30333333333333,32.48,77.8566037735849,22.88490566037736,9,Valencia x Barcelona,2019/2020
41,Frenkie de Jong_Gerard Piqué Bernabéu,69.83375,12.775,50.40232558139535,30.51046511627907,17,Valencia x Barcelona,2019/2020
42,Anssumane Fati_Gerard Piqué Bernabéu,88.80681818181819,9.254545454545454,50.40232558139535,30.51046511627907,2,Valencia x Barcelona,2019/2020
43,Arthur Henrique Ramos de Oliveira Melo_Gerard Piqué Bernabéu,70.60178571428571,40.74285714285714,50.40232558139535,30.51046511627907,11,Valencia x Barcelona,2019/2020
44,Antoine Griezmann_Gerard Piqué Bernabéu,86.30333333333333,32.48,50.40232558139535,30.51046511627907,1,Valencia x Barcelona,2019/2020
45,Anssumane Fati_Frenkie de Jong,88.80681818181819,9.254545454545454,69.83375,12.775,25,Valencia x Barcelona,2019/2020
46,Arthur Henrique Ramos de Oliveira Melo_Frenkie de Jong,70.60178571428571,40.74285714285714,69.83375,12.775,20,Valencia x Barcelona,2019/2020
47,Antoine Griezmann_Frenkie de Jong,86.30333333333333,32.48,69.83375,12.775,8,Valencia x Barcelona,2019/2020
48,Anssumane Fati_Arthur Henrique Ramos de Oliveira Melo,88.80681818181819,9.254545454545454,70.60178571428571,40.74285714285714,5,Valencia x Barcelona,2019/2020
49,Antoine Griezmann_Arthur Henrique Ramos de Oliveira Melo,86.30333333333333,32.48,70.60178571428571,40.74285714285714,5,Valencia x Barcelona,2019/2020
50,Anssumane Fati_Antoine Griezmann,88.80681818181819,9.254545454545454,86.30333333333333,32.48,2,Valencia x Barcelona,2019/2020
0,Anssumane Fati_Héctor Junior Firpo Adames,87.664,60.042,73.29729729729729,61.57027027027027,43,Barcelona x Osasuna,2019/2020
1,Gerard Piqué Bernabéu_Héctor Junior Firpo Adames,52.001234567901236,21.55432098765432,73.29729729729729,61.57027027027027,10,Barcelona x Osasuna,2019/2020
2,Clément Lenglet_Héctor Junior Firpo Adames,54.88970588235294,50.12647058823529,73.29729729729729,61.57027027027027,34,Barcelona x Osasuna,2019/2020
3,Anssumane Fati_Lionel Andrés Messi Cuccittini,87.664,60.042,83.47846153846154,13.113846153846154,20,Barcelona x Osasuna,2019/2020
4,Gerard Piqué Bernabéu_Lionel Andrés Messi Cuccittini,52.001234567901236,21.55432098765432,83.47846153846154,13.113846153846154,11,Barcelona x Osasuna,2019/2020
5,Clément Lenglet_Lionel Andrés Messi Cuccittini,54.88970588235294,50.12647058823529,83.47846153846154,13.113846153846154,4,Barcelona x Osasuna,2019/2020
6,Héctor Junior Firpo Adames_Lionel Andrés Messi Cuccittini,73.29729729729729,61.57027027027027,83.47846153846154,13.113846153846154,6,Barcelona x Osasuna,2019/2020
7,Ivan Rakitić_Lionel Andrés Messi Cuccittini,68.64285714285714,37.190000000000005,83.47846153846154,13.113846153846154,10,Barcelona x Osasuna,2019/2020
8,Anssumane Fati_Ricard Puig Martí,87.664,60.042,74.49253731343283,47.07462686567164,20,Barcelona x Osasuna,2019/2020
9,Lionel Andrés Messi Cuccittini_Ricard Puig Martí,83.47846153846154,13.113846153846154,74.49253731343283,47.07462686567164,13,Barcelona x Osasuna,2019/2020
10,Gerard Piqué Bernabéu_Ricard Puig Martí,52.001234567901236,21.55432098765432,74.49253731343283,47.07462686567164,12,Barcelona x Osasuna,2019/2020
11,Nélson Cabral Semedo_Ricard Puig Martí,67.49154929577465,6.471830985915493,74.49253731343283,47.07462686567164,6,Barcelona x Osasuna,2019/2020
12,Clément Lenglet_Ricard Puig Martí,54.88970588235294,50.12647058823529,74.49253731343283,47.07462686567164,14,Barcelona x Osasuna,2019/2020
13,Héctor Junior Firpo Adames_Ricard Puig Martí,73.29729729729729,61.57027027027027,74.49253731343283,47.07462686567164,26,Barcelona x Osasuna,2019/2020
14,Ivan Rakitić_Ricard Puig Martí,68.64285714285714,37.190000000000005,74.49253731343283,47.07462686567164,23,Barcelona x Osasuna,2019/2020
15,Martin Braithwaite Christensen_Ricard Puig Martí,80.1842105263158,32.04736842105263,74.49253731343283,47.07462686567164,6,Barcelona x Osasuna,2019/2020
16,Marc-André ter Stegen_Ricard Puig Martí,16.42142857142857,37.232142857142854,74.49253731343283,47.07462686567164,3,Barcelona x Osasuna,2019/2020
17,Anssumane Fati_Martin Braithwaite Christensen,87.664,60.042,80.1842105263158,32.04736842105263,8,Barcelona x Osasuna,2019/2020
18,Lionel Andrés Messi Cuccittini_Martin Braithwaite Christensen,83.47846153846154,13.113846153846154,80.1842105263158,32.04736842105263,10,Barcelona x Osasuna,2019/2020
19,Gerard Piqué Bernabéu_Martin Braithwaite Christensen,52.001234567901236,21.55432098765432,80.1842105263158,32.04736842105263,1,Barcelona x Osasuna,2019/2020
20,Clément Lenglet_Martin Braithwaite Christensen,54.88970588235294,50.12647058823529,80.1842105263158,32.04736842105263,1,Barcelona x Osasuna,2019/2020
21,Héctor Junior Firpo Adames_Martin Braithwaite Christensen,73.29729729729729,61.57027027027027,80.1842105263158,32.04736842105263,3,Barcelona x Osasuna,2019/2020
22,Ivan Rakitić_Martin Braithwaite Christensen,68.64285714285714,37.190000000000005,80.1842105263158,32.04736842105263,4,Barcelona x Osasuna,2019/2020
23,Anssumane Fati_Clément Lenglet,87.664,60.042,54.88970588235294,50.12647058823529,7,Barcelona x Osasuna,2019/2020
24,Anssumane Fati_Ivan Rakitić,87.664,60.042,68.64285714285714,37.190000000000005,6,Barcelona x Osasuna,2019/2020
25,Gerard Piqué Bernabéu_Ivan Rakitić,52.001234567901236,21.55432098765432,68.64285714285714,37.190000000000005,18,Barcelona x Osasuna,2019/2020
26,Clément Lenglet_Ivan Rakitić,54.88970588235294,50.12647058823529,68.64285714285714,37.190000000000005,16,Barcelona x Osasuna,2019/2020
27,Héctor Junior Firpo Adames_Ivan Rakitić,73.29729729729729,61.57027027027027,68.64285714285714,37.190000000000005,19,Barcelona x Osasuna,2019/2020
28,Anssumane Fati_Marc-André ter Stegen,87.664,60.042,16.42142857142857,37.232142857142854,3,Barcelona x Osasuna,2019/2020
29,Lionel Andrés Messi Cuccittini_Marc-André ter Stegen,83.47846153846154,13.113846153846154,16.42142857142857,37.232142857142854,1,Barcelona x Osasuna,2019/2020
30,Gerard Piqué Bernabéu_Marc-André ter Stegen,52.001234567901236,21.55432098765432,16.42142857142857,37.232142857142854,9,Barcelona x Osasuna,2019/2020
31,Clément Lenglet_Marc-André ter Stegen,54.88970588235294,50.12647058823529,16.42142857142857,37.232142857142854,8,Barcelona x Osasuna,2019/2020
32,Héctor Junior Firpo Adames_Marc-André ter Stegen,73.29729729729729,61.57027027027027,16.42142857142857,37.232142857142854,7,Barcelona x Osasuna,2019/2020
33,Ivan Rakitić_Marc-André ter Stegen,68.64285714285714,37.190000000000005,16.42142857142857,37.232142857142854,5,Barcelona x Osasuna,2019/2020
34,Anssumane Fati_Sergi Roberto Carnicer,87.664,60.042,75.08311688311687,12.305194805194805,2,Barcelona x Osasuna,2019/2020
35,Lionel Andrés Messi Cuccittini_Sergi Roberto Carnicer,83.47846153846154,13.113846153846154,75.08311688311687,12.305194805194805,39,Barcelona x Osasuna,2019/2020
36,Gerard Piqué Bernabéu_Sergi Roberto Carnicer,52.001234567901236,21.55432098765432,75.08311688311687,12.305194805194805,35,Barcelona x Osasuna,2019/2020
37,Nélson Cabral Semedo_Sergi Roberto Carnicer,67.49154929577465,6.471830985915493,75.08311688311687,12.305194805194805,35,Barcelona x Osasuna,2019/2020
38,Clément Lenglet_Sergi Roberto Carnicer,54.88970588235294,50.12647058823529,75.08311688311687,12.305194805194805,7,Barcelona x Osasuna,2019/2020
39,Héctor Junior Firpo Adames_Sergi Roberto Carnicer,73.29729729729729,61.57027027027027,75.08311688311687,12.305194805194805,1,Barcelona x Osasuna,2019/2020
40,Ivan Rakitić_Sergi Roberto Carnicer,68.64285714285714,37.190000000000005,75.08311688311687,12.305194805194805,13,Barcelona x Osasuna,2019/2020
41,Ricard Puig Martí_Sergi Roberto Carnicer,74.49253731343283,47.07462686567164,75.08311688311687,12.305194805194805,13,Barcelona x Osasuna,2019/2020
42,Martin Braithwaite Christensen_Sergi Roberto Carnicer,80.1842105263158,32.04736842105263,75.08311688311687,12.305194805194805,9,Barcelona x Osasuna,2019/2020
43,Marc-André ter Stegen_Sergi Roberto Carnicer,16.42142857142857,37.232142857142854,75.08311688311687,12.305194805194805,4,Barcelona x Osasuna,2019/2020
44,Anssumane Fati_Nélson Cabral Semedo,87.664,60.042,67.49154929577465,6.471830985915493,1,Barcelona x Osasuna,2019/2020
45,Lionel Andrés Messi Cuccittini_Nélson Cabral Semedo,83.47846153846154,13.113846153846154,67.49154929577465,6.471830985915493,24,Barcelona x Osasuna,2019/2020
46,Gerard Piqué Bernabéu_Nélson Cabral Semedo,52.001234567901236,21.55432098765432,67.49154929577465,6.471830985915493,28,Barcelona x Osasuna,2019/2020
47,Clément Lenglet_Nélson Cabral Semedo,54.88970588235294,50.12647058823529,67.49154929577465,6.471830985915493,5,Barcelona x Osasuna,2019/2020
48,Héctor Junior Firpo Adames_Nélson Cabral Semedo,73.29729729729729,61.57027027027027,67.49154929577465,6.471830985915493,2,Barcelona x Osasuna,2019/2020
49,Ivan Rakitić_Nélson Cabral Semedo,68.64285714285714,37.190000000000005,67.49154929577465,6.471830985915493,17,Barcelona x Osasuna,2019/2020
50,Martin Braithwaite Christensen_Nélson Cabral Semedo,80.1842105263158,32.04736842105263,67.49154929577465,6.471830985915493,6,Barcelona x Osasuna,2019/2020
51,Marc-André ter Stegen_Nélson Cabral Semedo,16.42142857142857,37.232142857142854,67.49154929577465,6.471830985915493,7,Barcelona x Osasuna,2019/2020
52,Anssumane Fati_Gerard Piqué Bernabéu,87.664,60.042,52.001234567901236,21.55432098765432,1,Barcelona x Osasuna,2019/2020
53,Clément Lenglet_Gerard Piqué Bernabéu,54.88970588235294,50.12647058823529,52.001234567901236,21.55432098765432,34,Barcelona x Osasuna,2019/2020
0,Anssumane Fati_Jordi Alba Ramos,82.22888888888889,61.19333333333333,63.69782608695652,62.87934782608695,52,Deportivo Alavés x Barcelona,2019/2020
1,Arturo Erasmo Vidal Pardo_Jordi Alba Ramos,49.53333333333333,37.624,63.69782608695652,62.87934782608695,34,Deportivo Alavés x Barcelona,2019/2020
2,Clément Lenglet_Jordi Alba Ramos,46.583333333333336,50.86428571428572,63.69782608695652,62.87934782608695,18,Deportivo Alavés x Barcelona,2019/2020
3,Anssumane Fati_Luis Alberto Suárez Díaz,82.22888888888889,61.19333333333333,79.036,45.96,16,Deportivo Alavés x Barcelona,2019/2020
4,Lionel Andrés Messi Cuccittini_Luis Alberto Suárez Díaz,80.74047619047619,21.164285714285715,79.036,45.96,9,Deportivo Alavés x Barcelona,2019/2020
5,Jordi Alba Ramos_Luis Alberto Suárez Díaz,63.69782608695652,62.87934782608695,79.036,45.96,8,Deportivo Alavés x Barcelona,2019/2020
6,Arturo Erasmo Vidal Pardo_Luis Alberto Suárez Díaz,49.53333333333333,37.624,79.036,45.96,5,Deportivo Alavés x Barcelona,2019/2020
7,Clément Lenglet_Luis Alberto Suárez Díaz,46.583333333333336,50.86428571428572,79.036,45.96,5,Deportivo Alavés x Barcelona,2019/2020
8,Anssumane Fati_Lionel Andrés Messi Cuccittini,82.22888888888889,61.19333333333333,80.74047619047619,21.164285714285715,9,Deportivo Alavés x Barcelona,2019/2020
9,Jordi Alba Ramos_Lionel Andrés Messi Cuccittini,63.69782608695652,62.87934782608695,80.74047619047619,21.164285714285715,6,Deportivo Alavés x Barcelona,2019/2020
10,Arturo Erasmo Vidal Pardo_Lionel Andrés Messi Cuccittini,49.53333333333333,37.624,80.74047619047619,21.164285714285715,10,Deportivo Alavés x Barcelona,2019/2020
11,Anssumane Fati_Ricard Puig Martí,82.22888888888889,61.19333333333333,69.409375,46.3953125,8,Deportivo Alavés x Barcelona,2019/2020
12,Lionel Andrés Messi Cuccittini_Ricard Puig Martí,80.74047619047619,21.164285714285715,69.409375,46.3953125,17,Deportivo Alavés x Barcelona,2019/2020
13,Jordi Alba Ramos_Ricard Puig Martí,63.69782608695652,62.87934782608695,69.409375,46.3953125,35,Deportivo Alavés x Barcelona,2019/2020
14,Arturo Erasmo Vidal Pardo_Ricard Puig Martí,49.53333333333333,37.624,69.409375,46.3953125,20,Deportivo Alavés x Barcelona,2019/2020
15,Clément Lenglet_Ricard Puig Martí,46.583333333333336,50.86428571428572,69.409375,46.3953125,5,Deportivo Alavés x Barcelona,2019/2020
16,Norberto Murara Neto_Ricard Puig Martí,11.495238095238095,36.03809523809524,69.409375,46.3953125,1,Deportivo Alavés x Barcelona,2019/2020
17,Luis Alberto Suárez Díaz_Ricard Puig Martí,79.036,45.96,69.409375,46.3953125,8,Deportivo Alavés x Barcelona,2019/2020
18,Anssumane Fati_Clément Lenglet,82.22888888888889,61.19333333333333,46.583333333333336,50.86428571428572,3,Deportivo Alavés x Barcelona,2019/2020
19,Arturo Erasmo Vidal Pardo_Clément Lenglet,49.53333333333333,37.624,46.583333333333336,50.86428571428572,5,Deportivo Alavés x Barcelona,2019/2020
20,Anssumane Fati_Sergio Busquets i Burgos,82.22888888888889,61.19333333333333,51.330882352941174,35.7764705882353,3,Deportivo Alavés x Barcelona,2019/2020
21,Lionel Andrés Messi Cuccittini_Sergio Busquets i Burgos,80.74047619047619,21.164285714285715,51.330882352941174,35.7764705882353,14,Deportivo Alavés x Barcelona,2019/2020
22,Jordi Alba Ramos_Sergio Busquets i Burgos,63.69782608695652,62.87934782608695,51.330882352941174,35.7764705882353,16,Deportivo Alavés x Barcelona,2019/2020
23,Arturo Erasmo Vidal Pardo_Sergio Busquets i Burgos,49.53333333333333,37.624,51.330882352941174,35.7764705882353,16,Deportivo Alavés x Barcelona,2019/2020
24,Ronald Federico Araújo da Silva_Sergio Busquets i Burgos,45.016129032258064,19.84193548387097,51.330882352941174,35.7764705882353,26,Deportivo Alavés x Barcelona,2019/2020
25,Clément Lenglet_Sergio Busquets i Burgos,46.583333333333336,50.86428571428572,51.330882352941174,35.7764705882353,25,Deportivo Alavés x Barcelona,2019/2020
26,Ricard Puig Martí_Sergio Busquets i Burgos,69.409375,46.3953125,51.330882352941174,35.7764705882353,17,Deportivo Alavés x Barcelona,2019/2020
27,Sergi Roberto Carnicer_Sergio Busquets i Burgos,65.05238095238096,12.71111111111111,51.330882352941174,35.7764705882353,12,Deportivo Alavés x Barcelona,2019/2020
28,Luis Alberto Suárez Díaz_Sergio Busquets i Burgos,79.036,45.96,51.330882352941174,35.7764705882353,5,Deportivo Alavés x Barcelona,2019/2020
29,Anssumane Fati_Arturo Erasmo Vidal Pardo,82.22888888888889,61.19333333333333,49.53333333333333,37.624,3,Deportivo Alavés x Barcelona,2019/2020
30,Anssumane Fati_Sergi Roberto Carnicer,82.22888888888889,61.19333333333333,65.05238095238096,12.71111111111111,2,Deportivo Alavés x Barcelona,2019/2020
31,Lionel Andrés Messi Cuccittini_Sergi Roberto Carnicer,80.74047619047619,21.164285714285715,65.05238095238096,12.71111111111111,37,Deportivo Alavés x Barcelona,2019/2020
